"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"América do Sul";"Argentina";"Rio de Janeiro";"Outubro";"35.589"
"América do Sul";"Argentina";"Rio de Janeiro";"Novembro";"39.489"
"América do Sul";"Argentina";"Rio de Janeiro";"Dezembro";"62.458"
"América do Sul";"Argentina";"Rio Grande do Norte";"Janeiro";"1.043"
"América do Sul";"Argentina";"Rio Grande do Norte";"Fevereiro";"976"
"América do Sul";"Argentina";"Rio Grande do Norte";"Março";"761"
"América do Sul";"Argentina";"Rio Grande do Norte";"Abril";"736"
"América do Sul";"Argentina";"Rio Grande do Norte";"Maio";"411"
"América do Sul";"Argentina";"Rio Grande do Norte";"Junho";"475"
"América do Sul";"Argentina";"Rio Grande do Norte";"Julho";"1.002"
"América do Sul";"Argentina";"Rio Grande do Norte";"Agosto";"653"
"América do Sul";"Argentina";"Rio Grande do Norte";"Setembro";"235"
"América do Sul";"Argentina";"Rio Grande do Norte";"Outubro";"289"
"América do Sul";"Argentina";"Rio Grande do Norte";"Novembro";"1.071"
"América do Sul";"Argentina";"Rio Grande do Norte";"Dezembro";"1.310"
"América do Sul";"Argentina";"Rio Grande do Sul";"Janeiro";"404.179"
"América do Sul";"Argentina";"Rio Grande do Sul";"Fevereiro";"253.988"
"América do Sul";"Argentina";"Rio Grande do Sul";"Março";"81.349"
"América do Sul";"Argentina";"Rio Grande do Sul";"Abril";"37.137"
"América do Sul";"Argentina";"Rio Grande do Sul";"Maio";"16.149"
"América do Sul";"Argentina";"Rio Grande do Sul";"Junho";"15.190"
"América do Sul";"Argentina";"Rio Grande do Sul";"Julho";"33.470"
"América do Sul";"Argentina";"Rio Grande do Sul";"Agosto";"21.621"
"América do Sul";"Argentina";"Rio Grande do Sul";"Setembro";"27.223"
"América do Sul";"Argentina";"Rio Grande do Sul";"Outubro";"24.234"
"América do Sul";"Argentina";"Rio Grande do Sul";"Novembro";"32.761"
"América do Sul";"Argentina";"Rio Grande do Sul";"Dezembro";"74.338"
"América do Sul";"Argentina";"Roraima";"Janeiro";"12"
"América do Sul";"Argentina";"Roraima";"Fevereiro";"13"
"América do Sul";"Argentina";"Roraima";"Março";"13"
"América do Sul";"Argentina";"Roraima";"Abril";"15"
"América do Sul";"Argentina";"Roraima";"Maio";"13"
"América do Sul";"Argentina";"Roraima";"Junho";"13"
"América do Sul";"Argentina";"Roraima";"Julho";"21"
"América do Sul";"Argentina";"Roraima";"Agosto";"28"
"América do Sul";"Argentina";"Roraima";"Setembro";"24"
"América do Sul";"Argentina";"Roraima";"Outubro";"26"
"América do Sul";"Argentina";"Roraima";"Novembro";"33"
"América do Sul";"Argentina";"Roraima";"Dezembro";"30"
"América do Sul";"Argentina";"Santa Catarina";"Janeiro";"69.820"
"América do Sul";"Argentina";"Santa Catarina";"Fevereiro";"43.673"
"América do Sul";"Argentina";"Santa Catarina";"Março";"12.473"
"América do Sul";"Argentina";"Santa Catarina";"Abril";"7.008"
"América do Sul";"Argentina";"Santa Catarina";"Maio";"2.247"
"América do Sul";"Argentina";"Santa Catarina";"Junho";"1.349"
"América do Sul";"Argentina";"Santa Catarina";"Julho";"3.600"
"América do Sul";"Argentina";"Santa Catarina";"Agosto";"2.129"
"América do Sul";"Argentina";"Santa Catarina";"Setembro";"2.974"
"América do Sul";"Argentina";"Santa Catarina";"Outubro";"3.533"
"América do Sul";"Argentina";"Santa Catarina";"Novembro";"5.053"
"América do Sul";"Argentina";"Santa Catarina";"Dezembro";"25.503"
"América do Sul";"Argentina";"São Paulo";"Janeiro";"31.968"
"América do Sul";"Argentina";"São Paulo";"Fevereiro";"35.733"
"América do Sul";"Argentina";"São Paulo";"Março";"37.146"
"América do Sul";"Argentina";"São Paulo";"Abril";"31.931"
"América do Sul";"Argentina";"São Paulo";"Maio";"29.650"
"América do Sul";"Argentina";"São Paulo";"Junho";"28.424"
"América do Sul";"Argentina";"São Paulo";"Julho";"35.301"
"América do Sul";"Argentina";"São Paulo";"Agosto";"31.492"
"América do Sul";"Argentina";"São Paulo";"Setembro";"30.758"
"América do Sul";"Argentina";"São Paulo";"Outubro";"32.107"
"América do Sul";"Argentina";"São Paulo";"Novembro";"34.364"
"América do Sul";"Argentina";"São Paulo";"Dezembro";"40.052"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Janeiro";"893"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Fevereiro";"914"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Março";"542"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Abril";"207"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Maio";"300"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Junho";"246"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Julho";"842"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Agosto";"796"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Setembro";"1.022"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Outubro";"717"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Novembro";"626"
"América do Sul";"Argentina";"Outras Unidades da Federação";"Dezembro";"673"
"América do Sul";"Bolívia";"Acre";"Janeiro";"1.042"
"América do Sul";"Bolívia";"Acre";"Fevereiro";"873"
"América do Sul";"Bolívia";"Acre";"Março";"597"
"América do Sul";"Bolívia";"Acre";"Abril";"851"
"América do Sul";"Bolívia";"Acre";"Maio";"593"
"América do Sul";"Bolívia";"Acre";"Junho";"642"
"América do Sul";"Bolívia";"Acre";"Julho";"1.228"
"América do Sul";"Bolívia";"Acre";"Agosto";"917"
"América do Sul";"Bolívia";"Acre";"Setembro";"724"
"América do Sul";"Bolívia";"Acre";"Outubro";"818"
"América do Sul";"Bolívia";"Acre";"Novembro";"740"
"América do Sul";"Bolívia";"Acre";"Dezembro";"1.160"
"América do Sul";"Bolívia";"Amapá";"Janeiro";"0"
"América do Sul";"Bolívia";"Amapá";"Fevereiro";"0"
"América do Sul";"Bolívia";"Amapá";"Março";"0"
"América do Sul";"Bolívia";"Amapá";"Abril";"0"
"América do Sul";"Bolívia";"Amapá";"Maio";"0"
"América do Sul";"Bolívia";"Amapá";"Junho";"1"
"América do Sul";"Bolívia";"Amapá";"Julho";"1"
"América do Sul";"Bolívia";"Amapá";"Agosto";"4"
"América do Sul";"Bolívia";"Amapá";"Setembro";"2"
"América do Sul";"Bolívia";"Amapá";"Outubro";"1"
"América do Sul";"Bolívia";"Amapá";"Novembro";"3"
"América do Sul";"Bolívia";"Amapá";"Dezembro";"5"
"América do Sul";"Bolívia";"Amazonas";"Janeiro";"3"
"América do Sul";"Bolívia";"Amazonas";"Fevereiro";"3"
"América do Sul";"Bolívia";"Amazonas";"Março";"4"
"América do Sul";"Bolívia";"Amazonas";"Abril";"3"
"América do Sul";"Bolívia";"Amazonas";"Maio";"2"
"América do Sul";"Bolívia";"Amazonas";"Junho";"4"
"América do Sul";"Bolívia";"Amazonas";"Julho";"5"
"América do Sul";"Bolívia";"Amazonas";"Agosto";"3"
"América do Sul";"Bolívia";"Amazonas";"Setembro";"2"
"América do Sul";"Bolívia";"Amazonas";"Outubro";"5"
"América do Sul";"Bolívia";"Amazonas";"Novembro";"2"
"América do Sul";"Bolívia";"Amazonas";"Dezembro";"3"
"América do Sul";"Bolívia";"Bahia";"Janeiro";"0"
"América do Sul";"Bolívia";"Bahia";"Fevereiro";"3"
"América do Sul";"Bolívia";"Bahia";"Março";"2"
"América do Sul";"Bolívia";"Bahia";"Abril";"2"
"América do Sul";"Bolívia";"Bahia";"Maio";"1"
"América do Sul";"Bolívia";"Bahia";"Junho";"1"
"América do Sul";"Bolívia";"Bahia";"Julho";"0"
"América do Sul";"Bolívia";"Bahia";"Agosto";"2"
"América do Sul";"Bolívia";"Bahia";"Setembro";"3"
"América do Sul";"Bolívia";"Bahia";"Outubro";"2"
"América do Sul";"Bolívia";"Bahia";"Novembro";"8"
"América do Sul";"Bolívia";"Bahia";"Dezembro";"3"
"América do Sul";"Bolívia";"Ceará";"Janeiro";"2"
"América do Sul";"Bolívia";"Ceará";"Fevereiro";"0"
"América do Sul";"Bolívia";"Ceará";"Março";"1"
"América do Sul";"Bolívia";"Ceará";"Abril";"1"
"América do Sul";"Bolívia";"Ceará";"Maio";"0"
"América do Sul";"Bolívia";"Ceará";"Junho";"1"
"América do Sul";"Bolívia";"Ceará";"Julho";"3"
"América do Sul";"Bolívia";"Ceará";"Agosto";"2"
"América do Sul";"Bolívia";"Ceará";"Setembro";"2"
"América do Sul";"Bolívia";"Ceará";"Outubro";"2"
"América do Sul";"Bolívia";"Ceará";"Novembro";"3"
"América do Sul";"Bolívia";"Ceará";"Dezembro";"0"
"América do Sul";"Bolívia";"Distrito Federal";"Janeiro";"56"
"América do Sul";"Bolívia";"Distrito Federal";"Fevereiro";"53"
"América do Sul";"Bolívia";"Distrito Federal";"Março";"56"
"América do Sul";"Bolívia";"Distrito Federal";"Abril";"38"
"América do Sul";"Bolívia";"Distrito Federal";"Maio";"33"
"América do Sul";"Bolívia";"Distrito Federal";"Junho";"33"
"América do Sul";"Bolívia";"Distrito Federal";"Julho";"37"
"América do Sul";"Bolívia";"Distrito Federal";"Agosto";"40"
"América do Sul";"Bolívia";"Distrito Federal";"Setembro";"39"
"América do Sul";"Bolívia";"Distrito Federal";"Outubro";"43"
"América do Sul";"Bolívia";"Distrito Federal";"Novembro";"41"
"América do Sul";"Bolívia";"Distrito Federal";"Dezembro";"45"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Janeiro";"7.269"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Fevereiro";"4.189"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Março";"3.078"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Abril";"3.373"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Maio";"2.892"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Junho";"2.502"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Julho";"4.000"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Agosto";"3.722"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Setembro";"3.793"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Outubro";"3.356"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Novembro";"3.437"
"América do Sul";"Bolívia";"Mato Grosso do Sul";"Dezembro";"7.206"
"América do Sul";"Bolívia";"Minas Gerais";"Janeiro";"0"
"América do Sul";"Bolívia";"Minas Gerais";"Fevereiro";"0"
"América do Sul";"Bolívia";"Minas Gerais";"Março";"3"
"América do Sul";"Bolívia";"Minas Gerais";"Abril";"3"
"América do Sul";"Bolívia";"Minas Gerais";"Maio";"2"
"América do Sul";"Bolívia";"Minas Gerais";"Junho";"0"
"América do Sul";"Bolívia";"Minas Gerais";"Julho";"0"
"América do Sul";"Bolívia";"Minas Gerais";"Agosto";"5"
"América do Sul";"Bolívia";"Minas Gerais";"Setembro";"4"
"América do Sul";"Bolívia";"Minas Gerais";"Outubro";"4"
"América do Sul";"Bolívia";"Minas Gerais";"Novembro";"6"
"América do Sul";"Bolívia";"Minas Gerais";"Dezembro";"8"
"América do Sul";"Bolívia";"Pará";"Janeiro";"1"
"América do Sul";"Bolívia";"Pará";"Fevereiro";"3"
"América do Sul";"Bolívia";"Pará";"Março";"1"
"América do Sul";"Bolívia";"Pará";"Abril";"2"
"América do Sul";"Bolívia";"Pará";"Maio";"0"
"América do Sul";"Bolívia";"Pará";"Junho";"0"
"América do Sul";"Bolívia";"Pará";"Julho";"3"
"América do Sul";"Bolívia";"Pará";"Agosto";"0"
"América do Sul";"Bolívia";"Pará";"Setembro";"0"
"América do Sul";"Bolívia";"Pará";"Outubro";"0"
"América do Sul";"Bolívia";"Pará";"Novembro";"2"
"América do Sul";"Bolívia";"Pará";"Dezembro";"2"
"América do Sul";"Bolívia";"Paraná";"Janeiro";"616"
"América do Sul";"Bolívia";"Paraná";"Fevereiro";"406"
"América do Sul";"Bolívia";"Paraná";"Março";"248"
"América do Sul";"Bolívia";"Paraná";"Abril";"268"
"América do Sul";"Bolívia";"Paraná";"Maio";"165"
"América do Sul";"Bolívia";"Paraná";"Junho";"141"
"América do Sul";"Bolívia";"Paraná";"Julho";"279"
"América do Sul";"Bolívia";"Paraná";"Agosto";"208"
"América do Sul";"Bolívia";"Paraná";"Setembro";"222"
"América do Sul";"Bolívia";"Paraná";"Outubro";"231"
"América do Sul";"Bolívia";"Paraná";"Novembro";"258"
"América do Sul";"Bolívia";"Paraná";"Dezembro";"394"
"América do Sul";"Bolívia";"Pernambuco";"Janeiro";"2"
"América do Sul";"Bolívia";"Pernambuco";"Fevereiro";"2"
"América do Sul";"Bolívia";"Pernambuco";"Março";"2"
"América do Sul";"Bolívia";"Pernambuco";"Abril";"0"
"América do Sul";"Bolívia";"Pernambuco";"Maio";"1"
"América do Sul";"Bolívia";"Pernambuco";"Junho";"1"
"América do Sul";"Bolívia";"Pernambuco";"Julho";"2"
"América do Sul";"Bolívia";"Pernambuco";"Agosto";"2"
"América do Sul";"Bolívia";"Pernambuco";"Setembro";"0"
"América do Sul";"Bolívia";"Pernambuco";"Outubro";"3"
"América do Sul";"Bolívia";"Pernambuco";"Novembro";"3"
"América do Sul";"Bolívia";"Pernambuco";"Dezembro";"4"
"América do Sul";"Bolívia";"Rio de Janeiro";"Janeiro";"97"
"América do Sul";"Bolívia";"Rio de Janeiro";"Fevereiro";"100"
"América do Sul";"Bolívia";"Rio de Janeiro";"Março";"87"
"América do Sul";"Bolívia";"Rio de Janeiro";"Abril";"75"
"América do Sul";"Bolívia";"Rio de Janeiro";"Maio";"58"
"América do Sul";"Bolívia";"Rio de Janeiro";"Junho";"48"
"América do Sul";"Bolívia";"Rio de Janeiro";"Julho";"70"
"América do Sul";"Bolívia";"Rio de Janeiro";"Agosto";"65"
"América do Sul";"Bolívia";"Rio de Janeiro";"Setembro";"67"
"América do Sul";"Bolívia";"Rio de Janeiro";"Outubro";"76"
"América do Sul";"Bolívia";"Rio de Janeiro";"Novembro";"84"
"América do Sul";"Bolívia";"Rio de Janeiro";"Dezembro";"108"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Janeiro";"1"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Fevereiro";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Março";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Abril";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Maio";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Junho";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Julho";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Agosto";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Setembro";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Outubro";"0"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Novembro";"1"
"América do Sul";"Bolívia";"Rio Grande do Norte";"Dezembro";"0"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Janeiro";"331"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Fevereiro";"201"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Março";"68"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Abril";"57"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Maio";"15"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Junho";"16"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Julho";"28"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Agosto";"21"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Setembro";"24"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Outubro";"21"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Novembro";"32"
"América do Sul";"Bolívia";"Rio Grande do Sul";"Dezembro";"72"
"América do Sul";"Bolívia";"Roraima";"Janeiro";"2"
"América do Sul";"Bolívia";"Roraima";"Fevereiro";"2"
"América do Sul";"Bolívia";"Roraima";"Março";"2"
"América do Sul";"Bolívia";"Roraima";"Abril";"3"
"América do Sul";"Bolívia";"Roraima";"Maio";"2"
"América do Sul";"Bolívia";"Roraima";"Junho";"2"
"América do Sul";"Bolívia";"Roraima";"Julho";"3"
"América do Sul";"Bolívia";"Roraima";"Agosto";"4"
"América do Sul";"Bolívia";"Roraima";"Setembro";"4"
"América do Sul";"Bolívia";"Roraima";"Outubro";"4"
"América do Sul";"Bolívia";"Roraima";"Novembro";"5"
"América do Sul";"Bolívia";"Roraima";"Dezembro";"5"
"América do Sul";"Bolívia";"Santa Catarina";"Janeiro";"52"
"América do Sul";"Bolívia";"Santa Catarina";"Fevereiro";"34"
"América do Sul";"Bolívia";"Santa Catarina";"Março";"11"
"América do Sul";"Bolívia";"Santa Catarina";"Abril";"5"
"América do Sul";"Bolívia";"Santa Catarina";"Maio";"2"
"América do Sul";"Bolívia";"Santa Catarina";"Junho";"1"
"América do Sul";"Bolívia";"Santa Catarina";"Julho";"0"
"América do Sul";"Bolívia";"Santa Catarina";"Agosto";"1"
"América do Sul";"Bolívia";"Santa Catarina";"Setembro";"2"
"América do Sul";"Bolívia";"Santa Catarina";"Outubro";"3"
"América do Sul";"Bolívia";"Santa Catarina";"Novembro";"4"
"América do Sul";"Bolívia";"Santa Catarina";"Dezembro";"22"
"América do Sul";"Bolívia";"São Paulo";"Janeiro";"4.667"
"América do Sul";"Bolívia";"São Paulo";"Fevereiro";"5.216"
"América do Sul";"Bolívia";"São Paulo";"Março";"5.423"
"América do Sul";"Bolívia";"São Paulo";"Abril";"4.661"
"América do Sul";"Bolívia";"São Paulo";"Maio";"4.328"
"América do Sul";"Bolívia";"São Paulo";"Junho";"4.149"
"América do Sul";"Bolívia";"São Paulo";"Julho";"5.153"
"América do Sul";"Bolívia";"São Paulo";"Agosto";"4.597"
"América do Sul";"Bolívia";"São Paulo";"Setembro";"4.490"
"América do Sul";"Bolívia";"São Paulo";"Outubro";"4.687"
"América do Sul";"Bolívia";"São Paulo";"Novembro";"4.856"
"América do Sul";"Bolívia";"São Paulo";"Dezembro";"5.294"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Janeiro";"391"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Fevereiro";"263"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Março";"272"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Abril";"317"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Maio";"252"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Junho";"314"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Julho";"461"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Agosto";"322"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Setembro";"363"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Outubro";"309"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Novembro";"318"
"América do Sul";"Bolívia";"Outras Unidades da Federação";"Dezembro";"557"
"América do Sul";"Chile";"Acre";"Janeiro";"28"
"América do Sul";"Chile";"Acre";"Fevereiro";"23"
"América do Sul";"Chile";"Acre";"Março";"16"
"América do Sul";"Chile";"Acre";"Abril";"22"
"América do Sul";"Chile";"Acre";"Maio";"16"
"América do Sul";"Chile";"Acre";"Junho";"17"
"América do Sul";"Chile";"Acre";"Julho";"32"
"América do Sul";"Chile";"Acre";"Agosto";"24"
"América do Sul";"Chile";"Acre";"Setembro";"19"
"América do Sul";"Chile";"Acre";"Outubro";"22"
"América do Sul";"Chile";"Acre";"Novembro";"20"
"América do Sul";"Chile";"Acre";"Dezembro";"31"
"América do Sul";"Chile";"Amapá";"Janeiro";"4"
"América do Sul";"Chile";"Amapá";"Fevereiro";"0"
"América do Sul";"Chile";"Amapá";"Março";"2"
"América do Sul";"Chile";"Amapá";"Abril";"1"
"América do Sul";"Chile";"Amapá";"Maio";"0"
"América do Sul";"Chile";"Amapá";"Junho";"0"
"América do Sul";"Chile";"Amapá";"Julho";"2"
"América do Sul";"Chile";"Amapá";"Agosto";"0"
"América do Sul";"Chile";"Amapá";"Setembro";"0"
"América do Sul";"Chile";"Amapá";"Outubro";"0"
"América do Sul";"Chile";"Amapá";"Novembro";"5"
"América do Sul";"Chile";"Amapá";"Dezembro";"2"
"América do Sul";"Chile";"Amazonas";"Janeiro";"15"
"América do Sul";"Chile";"Amazonas";"Fevereiro";"14"
"América do Sul";"Chile";"Amazonas";"Março";"12"
"América do Sul";"Chile";"Amazonas";"Abril";"13"
"América do Sul";"Chile";"Amazonas";"Maio";"13"
"América do Sul";"Chile";"Amazonas";"Junho";"13"
"América do Sul";"Chile";"Amazonas";"Julho";"16"
"América do Sul";"Chile";"Amazonas";"Agosto";"9"
"América do Sul";"Chile";"Amazonas";"Setembro";"5"
"América do Sul";"Chile";"Amazonas";"Outubro";"14"
"América do Sul";"Chile";"Amazonas";"Novembro";"13"
"América do Sul";"Chile";"Amazonas";"Dezembro";"14"
"América do Sul";"Chile";"Bahia";"Janeiro";"10"
"América do Sul";"Chile";"Bahia";"Fevereiro";"9"
"América do Sul";"Chile";"Bahia";"Março";"7"
"América do Sul";"Chile";"Bahia";"Abril";"8"
"América do Sul";"Chile";"Bahia";"Maio";"5"
"América do Sul";"Chile";"Bahia";"Junho";"4"
"América do Sul";"Chile";"Bahia";"Julho";"7"
"América do Sul";"Chile";"Bahia";"Agosto";"6"
"América do Sul";"Chile";"Bahia";"Setembro";"9"
"América do Sul";"Chile";"Bahia";"Outubro";"8"
"América do Sul";"Chile";"Bahia";"Novembro";"16"
"América do Sul";"Chile";"Bahia";"Dezembro";"15"
"América do Sul";"Chile";"Ceará";"Janeiro";"2"
"América do Sul";"Chile";"Ceará";"Fevereiro";"2"
"América do Sul";"Chile";"Ceará";"Março";"0"
"América do Sul";"Chile";"Ceará";"Abril";"1"
"América do Sul";"Chile";"Ceará";"Maio";"1"
"América do Sul";"Chile";"Ceará";"Junho";"2"
"América do Sul";"Chile";"Ceará";"Julho";"3"
"América do Sul";"Chile";"Ceará";"Agosto";"3"
"América do Sul";"Chile";"Ceará";"Setembro";"0"
"América do Sul";"Chile";"Ceará";"Outubro";"3"
"América do Sul";"Chile";"Ceará";"Novembro";"4"
"América do Sul";"Chile";"Ceará";"Dezembro";"4"
"América do Sul";"Chile";"Distrito Federal";"Janeiro";"29"
"América do Sul";"Chile";"Distrito Federal";"Fevereiro";"28"
"América do Sul";"Chile";"Distrito Federal";"Março";"30"
"América do Sul";"Chile";"Distrito Federal";"Abril";"20"
"América do Sul";"Chile";"Distrito Federal";"Maio";"17"
"América do Sul";"Chile";"Distrito Federal";"Junho";"17"
"América do Sul";"Chile";"Distrito Federal";"Julho";"19"
"América do Sul";"Chile";"Distrito Federal";"Agosto";"21"
"América do Sul";"Chile";"Distrito Federal";"Setembro";"20"
"América do Sul";"Chile";"Distrito Federal";"Outubro";"23"
"América do Sul";"Chile";"Distrito Federal";"Novembro";"22"
"América do Sul";"Chile";"Distrito Federal";"Dezembro";"24"
"América do Sul";"Chile";"Mato Grosso do Sul";"Janeiro";"49"
"América do Sul";"Chile";"Mato Grosso do Sul";"Fevereiro";"28"
"América do Sul";"Chile";"Mato Grosso do Sul";"Março";"21"
"América do Sul";"Chile";"Mato Grosso do Sul";"Abril";"23"
"América do Sul";"Chile";"Mato Grosso do Sul";"Maio";"20"
"América do Sul";"Chile";"Mato Grosso do Sul";"Junho";"17"
"América do Sul";"Chile";"Mato Grosso do Sul";"Julho";"27"
"América do Sul";"Chile";"Mato Grosso do Sul";"Agosto";"25"
"América do Sul";"Chile";"Mato Grosso do Sul";"Setembro";"26"
"América do Sul";"Chile";"Mato Grosso do Sul";"Outubro";"23"
"América do Sul";"Chile";"Mato Grosso do Sul";"Novembro";"23"
"América do Sul";"Chile";"Mato Grosso do Sul";"Dezembro";"49"
"América do Sul";"Chile";"Minas Gerais";"Janeiro";"2"
"América do Sul";"Chile";"Minas Gerais";"Fevereiro";"0"
"América do Sul";"Chile";"Minas Gerais";"Março";"7"
"América do Sul";"Chile";"Minas Gerais";"Abril";"6"
"América do Sul";"Chile";"Minas Gerais";"Maio";"4"
"América do Sul";"Chile";"Minas Gerais";"Junho";"4"
"América do Sul";"Chile";"Minas Gerais";"Julho";"12"
"América do Sul";"Chile";"Minas Gerais";"Agosto";"9"
"América do Sul";"Chile";"Minas Gerais";"Setembro";"9"
"América do Sul";"Chile";"Minas Gerais";"Outubro";"9"
"América do Sul";"Chile";"Minas Gerais";"Novembro";"11"
"América do Sul";"Chile";"Minas Gerais";"Dezembro";"17"
"América do Sul";"Chile";"Pará";"Janeiro";"3"
"América do Sul";"Chile";"Pará";"Fevereiro";"4"
"América do Sul";"Chile";"Pará";"Março";"3"
"América do Sul";"Chile";"Pará";"Abril";"5"
"América do Sul";"Chile";"Pará";"Maio";"3"
"América do Sul";"Chile";"Pará";"Junho";"3"
"América do Sul";"Chile";"Pará";"Julho";"7"
"América do Sul";"Chile";"Pará";"Agosto";"6"
"América do Sul";"Chile";"Pará";"Setembro";"0"
"América do Sul";"Chile";"Pará";"Outubro";"5"
"América do Sul";"Chile";"Pará";"Novembro";"4"
"América do Sul";"Chile";"Pará";"Dezembro";"5"
"América do Sul";"Chile";"Paraná";"Janeiro";"2.112"
"América do Sul";"Chile";"Paraná";"Fevereiro";"1.428"
"América do Sul";"Chile";"Paraná";"Março";"902"
"América do Sul";"Chile";"Paraná";"Abril";"952"
"América do Sul";"Chile";"Paraná";"Maio";"617"
"América do Sul";"Chile";"Paraná";"Junho";"526"
"América do Sul";"Chile";"Paraná";"Julho";"992"
"América do Sul";"Chile";"Paraná";"Agosto";"765"
"América do Sul";"Chile";"Paraná";"Setembro";"807"
"América do Sul";"Chile";"Paraná";"Outubro";"851"
"América do Sul";"Chile";"Paraná";"Novembro";"937"
"América do Sul";"Chile";"Paraná";"Dezembro";"1.391"
"América do Sul";"Chile";"Pernambuco";"Janeiro";"15"
"América do Sul";"Chile";"Pernambuco";"Fevereiro";"16"
"América do Sul";"Chile";"Pernambuco";"Março";"15"
"América do Sul";"Chile";"Pernambuco";"Abril";"13"
"América do Sul";"Chile";"Pernambuco";"Maio";"9"
"América do Sul";"Chile";"Pernambuco";"Junho";"9"
"América do Sul";"Chile";"Pernambuco";"Julho";"17"
"América do Sul";"Chile";"Pernambuco";"Agosto";"15"
"América do Sul";"Chile";"Pernambuco";"Setembro";"15"
"América do Sul";"Chile";"Pernambuco";"Outubro";"17"
"América do Sul";"Chile";"Pernambuco";"Novembro";"25"
"América do Sul";"Chile";"Pernambuco";"Dezembro";"38"
"América do Sul";"Chile";"Rio de Janeiro";"Janeiro";"13.251"
"América do Sul";"Chile";"Rio de Janeiro";"Fevereiro";"13.562"
"América do Sul";"Chile";"Rio de Janeiro";"Março";"11.561"
"América do Sul";"Chile";"Rio de Janeiro";"Abril";"10.261"
"América do Sul";"Chile";"Rio de Janeiro";"Maio";"7.930"
"América do Sul";"Chile";"Rio de Janeiro";"Junho";"6.491"
"América do Sul";"Chile";"Rio de Janeiro";"Julho";"9.578"
"América do Sul";"Chile";"Rio de Janeiro";"Agosto";"8.849"
"América do Sul";"Chile";"Rio de Janeiro";"Setembro";"9.062"
"América do Sul";"Chile";"Rio de Janeiro";"Outubro";"10.291"
"América do Sul";"Chile";"Rio de Janeiro";"Novembro";"11.422"
"América do Sul";"Chile";"Rio de Janeiro";"Dezembro";"14.126"
"América do Sul";"Chile";"Rio Grande do Norte";"Janeiro";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Fevereiro";"0"
"América do Sul";"Chile";"Rio Grande do Norte";"Março";"1"
"América do Sul";"Chile";"Rio Grande do Norte";"Abril";"1"
